user_id,user_type,plan_type,region,tenure_months,hour_of_day,signal_dbm,snr_db,latency_ms,packet_loss_pct,handovers,cell_load_pct,tower_dist_km,bandwidth_mbps,jitter_ms,data_usage_gb,voice_mins,sms_count,app_sessions,night_usage_pct,roaming_days,support_calls,monthly_bill,demand_load,quality_score,churn_risk,is_anomaly
57,Heavy,Prepaid,West,20,6,-51.49825662609118,26.73572905586998,72.75708004778835,0.45486084309374725,2,35.04480485728004,8.99841202663532,28.694342436588833,1.6506612396895568,13.782430842268115,165.26712418135102,36,10,47.62122428758688,0,0,265.3815726507742,35.29150063314876,91.67141117305587,0,0
58,Heavy,Prepaid,East,19,10,-111.83058551582727,23.09330930961167,103.72605199070621,8.537919297082441,3,48.027874947264365,0.7214030663866913,12.637748542904438,15.098007187147719,28.655374242736904,207.34372024550794,33,14,6.961832691053008,0,0,261.5652470927211,65.00968458282958,71.09179314662988,0,0
59,Heavy,Postpaid,West,18,17,-89.78049193942304,25.370744979898753,13.627986201075123,4.964223691349811,0,91.13880023560915,1.2799935458404446,50.596067113380904,16.33439329262553,18.820198416663608,110.4415813993231,38,9,23.18741756844329,2,0,282.9422645947076,100.0,77.56081898038109,0,0
60,Moderate,Prepaid,North,20,13,-115.64126504699945,9.274302802150899,84.98290489046667,1.855492630553662,4,47.8953867408804,3.093947450376638,91.5858567416551,1.3285436187424469,6.939209739314984,319.0725541770733,39,16,55.659772201465714,2,2,275.6154973472448,44.092003864531314,52.03093053133383,0,0
61,Moderate,Enterprise,Central,30,13,-65.64276400604471,7.847790746156305,105.86303216466288,2.1576786723737396,2,46.16935773422006,10.892488356317061,51.22243243692701,17.82992224462688,8.031203038296274,151.41006439825387,32,12,16.171572911686823,2,1,163.00293410968632,35.61589506179464,76.31911294057494,0,0
62,Moderate,Enterprise,West,40,5,-53.59038989980215,18.267200305919737,113.15245642982947,1.525451023970281,2,26.446931676351,1.3917626341657228,39.92752420600872,2.090818511775463,6.540728210801848,240.96749818746443,26,16,9.592153747724595,3,1,178.09685681079893,32.62345458705095,88.95721580561036,0,0
63,Light,Postpaid,East,1,8,-85.07040918836,17.2681627388813,67.8094919151699,0.992215492195115,3,97.76634222213107,5.5912189506604735,149.25551650861482,0.09768517372692218,2.4292227488337033,162.6262729832432,24,10,58.389185609580466,0,2,215.07485596192967,100.0,71.71313719763137,0,0
64,Moderate,Prepaid,Central,24,21,-91.33351969178676,1.1647812729582032,64.20462995106979,0.8668284331627109,2,82.28397359086617,1.8735337992322854,149.83204752894773,10.679946719639101,9.682695004889286,140.48407721653572,38,12,42.09855774241045,1,2,247.2325580383371,94.25839429762206,59.91256596086735,0,0
65,Moderate,Postpaid,Central,24,2,-56.45966837246353,17.363425861935376,10.600353853960408,4.444867676090334,1,81.27417810203968,1.8038445610353624,92.7174209673681,5.842387166943755,9.71227729062215,197.26527709330864,36,8,49.98993235711118,2,0,204.64986158066083,80.3803770488961,87.60479296206286,0,0
66,Moderate,Prepaid,West,47,16,-110.66281274780184,29.331187240929033,111.12507194824231,1.718969022297746,1,50.696441164659525,17.107399047511493,51.920717431059906,5.519472700962474,11.08836817507925,364.54874295471666,22,17,13.958104824761863,0,1,273.1677843206546,52.92979284905379,64.62351132075112,0,0
67,Heavy,Postpaid,West,19,11,-57.58909819674822,28.279373402888595,27.324052602224352,3.466532857881537,3,26.269556314050753,5.598367731418264,129.93618504590225,0.021654922152382163,24.417318268580132,195.70281421736013,22,26,5.623028957091637,4,1,255.98186885705655,27.28723287898965,88.98036311524623,0,0
68,Light,Prepaid,South,30,3,-92.55117980390428,10.10211535579596,11.67965280899777,1.443385693150323,2,41.08162147383397,1.3571669609446284,111.83455513139364,30.73196216811109,1.5445745572984608,124.64993442069633,24,12,35.848846192509484,2,2,190.712925479571,39.209046930511384,67.22499116759147,0,0
69,Heavy,Enterprise,South,26,19,-80.8415511349472,19.977208046234665,31.307808517516715,0.7335224865403114,2,88.23197156399188,1.116102950589113,94.3110500110746,14.297608353121415,17.75528938894018,263.07127259174086,30,14,41.29758037514893,0,0,174.8117701420439,100.0,75.31860556017618,0,0
70,IoT,Prepaid,Central,42,15,-83.01955264101836,8.776792023542225,62.79819350103469,0.1924920837586996,1,34.42383283830149,0.7634818382163326,136.6968887663156,27.397531351110768,0.34127048189996967,7.685128587223545,27,17,17.30752940734827,0,1,183.21720042064038,39.25355430468866,64.72180486632877,0,0
71,Light,Postpaid,South,44,23,-76.88145779126884,14.328706459891182,33.33264143989631,0.782227574465279,4,91.53996714278608,2.477405792045551,69.57029427322529,2.234257848633146,1.1206571186346737,409.58231890119123,27,10,6.038839789963653,1,1,264.1414279178182,89.26784550126577,78.27655458729737,0,0
72,Heavy,Postpaid,East,38,9,-54.05136803697472,9.258372682040587,499.35438710812736,42.77571122241713,2,62.86036122987625,1.7216907069972593,42.0411658269061,7.404184531569914,273.962805108636,224.8134317254003,36,16,58.303574023034244,1,5,278.0993229191013,79.3908250446324,78.78923082575541,1,1
73,Heavy,Postpaid,North,29,6,-53.42110774128356,6.816889760094687,38.485814496322675,2.4893199900581116,6,77.16292232910916,1.9380854089179194,145.221523406426,10.986799347395811,28.91905440214541,97.51056669495283,28,12,25.126707894317025,0,0,298.0691575921752,83.69958392577851,78.59383811045015,0,0
74,Light,Prepaid,Central,13,9,-61.81962129854202,21.183040295097754,24.23427675175649,3.081969531941115,2,56.29131160145543,2.1937834899460067,129.7354336398799,13.01006348470943,1.9056653347121455,110.73863909797191,23,12,44.51802690159846,1,0,227.20212352043558,77.96473547544505,83.17460703089617,0,0
75,Light,Enterprise,North,4,6,-106.59191460735404,17.005457627677036,19.071624959921422,2.969439879170948,4,94.5847497246068,14.646137597071046,137.2494482518629,12.176180450984079,2.4209724065281986,197.98429995544478,26,14,30.950206572637327,3,2,204.24343463735795,89.01234475021106,64.35564761943611,0,0
76,Light,Postpaid,South,45,22,-96.65385729280784,18.108779734372092,31.865248814147385,0.2556040558919175,2,39.17266654397092,0.5086300913162015,138.13990419704308,6.795175547345646,1.159913077269765,18.08329512563958,41,14,19.12942700278834,3,0,191.90914684344,40.57614130765571,69.17445137905598,0,0
77,Light,Postpaid,West,17,17,-85.85226048218186,19.431240032139094,11.458404675617036,0.34599567467784653,1,65.79467442052677,2.1657147266460286,60.47887485888359,0.25687988677761864,1.696246260312738,284.44275290564025,37,18,57.44331506673512,2,0,212.27936486630725,72.2527366638059,71.06584100665009,0,0
78,Heavy,Prepaid,Central,33,8,-56.61773424420379,16.3807590585629,31.964914617903087,0.763221543792477,4,25.529281039718192,0.7015395465244264,129.81715665508108,40.897546700923655,46.39110429871714,265.4232426515791,39,20,35.28342690997388,1,0,372.83914427544187,40.98861451147165,88.51586191099216,0,0
79,Moderate,Postpaid,South,5,21,-83.53946233076516,7.736622303114908,12.843521024382145,0.7162914175892275,2,58.43417937504598,3.853531295867799,133.94551562856952,0.9761914865198082,11.262282558607637,243.6056524999219,26,7,23.715783233525844,0,1,319.7970514995924,78.14521834606471,62.28706666588171,0,0
80,Heavy,Prepaid,East,28,17,-51.57950347318415,16.472738584898593,93.82436794630549,0.1367312184906707,2,97.81714815676078,0.6552342907714814,84.40001274907135,1.5956339422762391,42.757626649824076,140.20229111116498,36,8,45.50534507357305,0,1,360.8523662214635,100.0,86.83781904879504,0,0
81,Light,Prepaid,Central,24,16,-51.131117983154894,13.47491883287916,269.6135092784704,3.649740487237186,1,27.050521968744057,4.867978358742021,95.6623687747986,13.917950788979509,43.00469039284659,440.7925953465636,36,20,39.16342670856445,4,14,254.47942148140808,23.05492313770983,81.51080721250439,1,1
82,Light,Prepaid,Central,17,10,-78.0991018375912,13.660178430601707,51.54318949693469,3.8790849018272633,2,60.537842373445585,6.569979152583959,88.73696119875108,0.8480050140885145,1.95368537228599,100.170776120566,33,7,43.71303337296299,1,1,160.61812673555923,71.449895484494,73.44837921483656,0,0
83,Moderate,Postpaid,West,50,0,-58.575326231653214,8.39448717580519,23.635662965795056,1.7785423305663437,5,68.18450491894434,11.100921758825093,7.323981370946385,1.9198003405235438,8.608146695357096,128.46994903662974,34,16,50.663854524751876,0,1,205.86650542899858,60.34179123109922,74.55381434993984,0,0
84,Heavy,Prepaid,Central,39,16,-50.05441015832707,4.456563703533172,20.23809059176831,0.8379610407601226,1,94.53966856741889,0.8864697907982009,82.65226398692893,0.16408644710531878,25.759811806564393,60.169071787675065,33,23,13.937151081885768,2,0,311.9110125208781,92.57577989994324,76.14240017911912,0,0
85,Moderate,Prepaid,West,48,3,-60.519843738514616,11.029352389469901,59.22708160867594,1.4951133784531008,1,43.79313614876945,12.07423525406572,10.486326076715837,1.3631835420835017,6.651443381181396,189.39089113391327,34,19,8.367716614015663,0,0,212.686612525999,43.05534142115855,80.47908101818477,0,0
86,Moderate,Postpaid,South,40,3,-74.01622907696219,18.817516615092572,54.53671201665111,0.6057630463733673,2,60.23525089172188,2.094798565583869,70.40570459591677,8.606044319923194,11.83477387149792,125.50817611713744,24,17,30.452485585278332,0,0,253.6295669408538,71.8619635676266,78.36218005847388,0,0
87,Light,Postpaid,East,44,13,-60.84065321356535,14.514176939952936,15.235268535550244,1.7533820914033977,2,98.97566817782902,3.503739369616647,11.624480359072322,3.576999051477619,2.659097415801778,205.61403322234693,38,16,6.232240370188398,2,1,229.8553488955007,100.0,78.07199136270438,0,0
88,Light,Prepaid,East,46,8,-114.21414567471253,27.48219968947252,20.906031513581013,0.15512515183334682,2,81.52152010796851,0.5001426202384086,71.02684973932682,1.1614479428672262,2.7469063895951646,326.4945129156913,36,16,16.537627079078554,0,1,218.76902844198548,98.97715136714824,66.54158466584585,0,0
89,Light,Postpaid,Central,51,12,-75.56250777291126,14.541332489075572,127.17964795599906,4.658899454205835,4,84.83316622224476,1.8873391056592634,49.18859709032656,2.4521656105996232,1.268055566906202,264.9158352868127,24,20,14.110583774873183,0,1,264.43268307992616,72.96426315734982,77.00265941652098,0,0
90,Moderate,Prepaid,Central,11,15,-104.84345774354964,16.364386608673076,24.506422915460682,0.5500492596776487,2,82.4409020393928,1.8057475998102888,117.21914405994599,11.208893965655896,6.230603593938998,135.99820243730306,33,15,47.09416090971021,1,0,160.74172852096927,87.43670941514031,63.97535219442558,0,0
91,Heavy,Prepaid,South,12,0,-111.87554445445282,15.116344720842417,11.046840117936977,3.4193509450386843,3,61.21808188612397,2.602363925673799,74.46965989802298,6.510714360804693,26.937200486458476,168.37616131843515,26,15,48.08263424601102,2,1,346.64042080764466,63.155216864131,56.62747644878286,0,0
92,Light,Prepaid,West,13,2,-57.49901233703287,7.561470576527535,12.636279117150144,2.1576126540756673,2,54.74832539777712,0.9267388596834423,79.25375869004014,5.170775042607298,1.2818711386402617,131.11389506644224,38,14,12.330612536044637,0,0,189.86505284504068,66.99760062960674,77.70728300911748,0,0
93,Light,Postpaid,East,8,18,-75.22485393693623,14.84977352915094,69.75425583595319,1.4805066850926467,2,40.38505420233217,4.015348168308826,136.03446094176778,0.38225324638058017,1.9864310462501362,253.6441757932403,33,13,22.150200194374055,4,2,201.7705123447834,50.289424819158704,73.93107609498963,0,0
